date,temperature_2m,apparent_temperature,precipitation,rain,relative_humidity_2m,cloud_cover,is_weekend,apparent_temperature_rolling_avg,rain_rolling_avg,precipitation_rolling_avg,cloud_cover_rolling_avg
2025-01-28 00:00:00+01:00,7.2753334,2.761062,1.8000001,1.8000001,82.59579,98.916664,False,1.7543043881654738,4.999999928474426,5.239999890327454,98.59166564941407
2025-01-29 00:00:00+01:00,6.937834,2.799353,10.2,9.8,84.93514,95.333336,False,2.646364429593086,6.619999957084656,6.939999842643738,97.70833282470703
2025-01-30 00:00:00+01:00,6.4274173,3.4887292,1.9,1.9,88.86142,91.75,False,3.3183786392211916,5.559999990463257,5.639999914169311,96.78333282470703
2025-01-31 00:00:00+01:00,2.267,-0.5488768,0.0,0.0,84.59174,69.125,False,2.6567893385887147,4.740000009536743,4.819999933242798,90.65
2025-02-03 00:00:00+01:00,-0.283,-3.2213066,0.0,0.0,85.17477,27.25,False,1.0557921290397645,2.700000047683716,2.7799999713897705,76.475
2025-02-04 00:00:00+01:00,-1.3579999,-4.981686,0.0,0.0,88.78992,67.083336,False,-0.49275747537612913,2.340000033378601,2.4199999570846558,70.10833435058593
2025-02-05 00:00:00+01:00,0.64825004,-2.2895792,0.2,0.2,93.53559,90.25,False,-1.5105438828468323,0.4199999958276749,0.4199999958276749,69.09166717529297
2025-02-06 00:00:00+01:00,2.7211666,-1.5499476,0.0,0.0,84.77224,100.0,False,-2.518279254436493,0.04000000059604645,0.04000000059604645,70.74166717529297
2025-02-07 00:00:00+01:00,3.1899166,-1.1434397,0.0,0.0,76.07726,99.333336,False,-2.637191820144653,0.04000000059604645,0.04000000059604645,76.78333435058593
2025-02-10 00:00:00+01:00,2.9774168,-0.4345099,6.1,5.2,94.49421,99.625,False,-2.079832488298416,1.0799999624490737,1.2599999815225602,91.25833435058594
2025-02-11 00:00:00+01:00,3.6461668,0.22695895,0.2,0.2,86.75451,68.5,False,-1.0381034761667252,1.1199999630451203,1.2999999821186066,91.54166717529297
2025-02-12 00:00:00+01:00,1.3815833,-1.4262093,0.0,0.0,84.50022,39.166668,False,-0.8654295116662979,1.0799999624490737,1.2599999815225602,81.32500076293945
2025-02-13 00:00:00+01:00,1.9440833,-1.5501857,0.8,0.5,81.90379,94.083336,False,-0.8654771238565445,1.1799999624490738,1.4199999839067459,80.14166793823242
2025-02-14 00:00:00+01:00,0.37116668,-3.7419498,0.0,0.0,73.7853,94.5,False,-1.385179153084755,1.1799999624490738,1.4199999839067459,79.17500076293945
